Timestamp,Game State,Team,Player,Penalized,Pose X,Pose Y, Pose A, isFallen, Ball Age, Ball X, Ball Y
738569,P,19,4,P,-2050.3293,-1566.7406,2.429105,false,811.0,247.47322,-53.161613
738610,P,13,3,U,-3114.6687,836.29047,-0.027144425,false,1.986741,5218.235,231.31425
738632,P,19,1,P,-3538.3423,-1507.1742,-2.2888048,false,441028.0,-697.3564,-2267.6165
738680,P,13,1,U,-4183.4136,25.334574,0.108699016,false,2.163491,5644.7646,501.5846
738796,P,13,4,U,2034.6625,1476.7572,0.11166638,false,0.118698,491.89954,18.87136
738855,P,13,5,U,-206.78568,970.43427,-0.0035350341,false,1.898206,2522.1929,132.87228
739029,P,19,2,U,-3507.442,-846.5988,-2.0529366,false,12360.0,-141.92972,1524.1901
739180,P,19,6,U,-2642.869,2787.6277,1.2939793,false,226513.0,1537.0774,409.2648
739402,P,19,7,U,-2478.7524,-2328.5972,0.28304717,false,23919.0,4178.943,-212.61855
739476,P,19,5,U,-3065.5217,-862.9236,0.3929793,false,1399.0,730.7665,-401.5281
739487,P,13,6,U,-1197.7764,799.13446,-1.3199322,false,2.420425,475.99173,4003.1362
739489,P,19,3,U,-3238.3752,61.05757,-1.8997318,false,233.0,1933.4312,-144.85995
739563,P,19,4,P,-2050.3293,-1566.7406,-2.2855687,false,1833.0,-49.133293,-248.3043
739612,P,13,3,U,-3130.54,754.29504,0.020260075,false,2.986909,5218.4478,226.47324
739633,P,19,1,P,-3538.3423,-1507.1742,-2.9110198,false,442036.0,758.89166,-2247.7705
739683,P,13,1,U,-4189.9688,27.892036,0.09976306,false,3.163648,5643.703,513.37634
739797,P,13,4,U,2278.3696,1492.9832,-0.25478274,false,0.119389,310.2,-31.246624
739849,P,13,5,U,-323.08786,962.64655,0.070653334,false,0.96603,2684.7031,-2.5918357
740030,P,19,2,U,-3507.442,-846.5988,-2.0529366,false,13361.0,-141.92972,1524.1901
740222,P,19,6,U,-2647.5735,2797.886,2.4204502,false,227513.0,932.19055,-1263.4044
740483,P,13,6,U,-1203.275,558.1692,-1.8583405,false,3.420563,-1820.5829,3623.8657
740488,P,19,7,U,-2451.3865,-2427.7478,0.36728022,false,24919.0,4176.2773,-462.8113
740528,P,19,3,U,-2924.4475,-77.94816,-1.9311782,false,395.0,1966.5896,-281.35303
740548,P,19,5,U,-3054.7075,-868.13885,1.5217669,false,2465.0,198.95433,-807.4905
740612,P,13,3,U,-3208.5212,776.2949,-0.00261488,false,3.987068,5219.3833,203.69347
740665,P,19,1,P,-3538.3423,-1507.1742,2.7605257,false,443060.0,1917.8057,-1396.5701
740679,P,13,1,U,-4190.159,25.975006,0.10139741,false,4.163818,5643.064,520.32385
740798,P,13,4,U,2567.511,1474.521,-0.08949262,false,0.120108,363.99286,-11.191263
740850,P,13,5,U,-181.86035,948.7729,0.052533917,false,1.966194,2614.1638,69.80266
741030,P,19,2,U,-3507.442,-846.5988,-2.0529366,false,14361.0,-141.92972,1524.1901
741134,P,19,4,P,-2050.3293,-1566.7406,-1.3823944,false,2843.0,-225.94391,-114.09854
741229,P,19,6,U,-2668.7102,2799.5913,-2.640258,false,228513.0,-862.48645,-1310.1537
741452,P,19,7,U,-2286.0505,-2828.4856,0.69021904,false,25951.0,4097.36,-835.06195
741482,P,13,6,U,-1236.3691,662.6427,-1.3614944,false,-1.0,-10.0,-10.0
741609,P,19,3,U,-2690.617,-172.53957,-2.202899,false,100.0,2069.8853,-231.65317
741621,P,13,3,U,-3115.6965,805.17615,-0.018738784,false,-1.0,-10.0,-10.0
741639,P,19,5,U,-3046.2256,-803.6281,2.182533,false,3531.0,-142.72334,-817.1809
741662,P,19,1,P,-3538.3423,-1507.1742,2.1555717,false,444060.0,2371.7847,-54.981686
741683,P,13,1,U,-4190.4355,36.099228,0.08568625,false,-1.0,-10.0,-10.0
741795,P,13,4,U,2786.4165,1477.2166,-0.1549409,false,0.120741,159.99506,-133.77856
741852,P,13,5,U,-227.36348,965.7309,0.091480196,false,0.134475,3001.5894,-128.28978
742068,P,19,2,U,-3507.442,-846.5988,-2.0529366,false,15391.0,-141.92972,1524.1901
742090,P,19,4,P,-2050.3293,-1566.7406,-1.3267545,false,3865.0,-232.27736,-100.58007
742222,P,19,6,U,-2658.3535,2798.9712,-1.3272743,false,229546.0,-1495.4764,487.71182
742482,P,13,6,U,-1263.2815,798.4851,-0.9025115,false,-1.0,-10.0,-10.0
742502,P,19,3,U,-2674.9321,-478.9174,-2.4620736,false,361.0,1902.2455,-408.86542
742518,P,19,7,U,-2583.473,-2316.4907,1.587301,false,26985.0,1866.2275,-3692.153
742611,P,13,3,U,-3175.2346,793.65686,0.009691029,false,-1.0,-10.0,-10.0
742630,P,19,5,U,-3033.4497,-845.945,1.7987411,false,4531.0,60.141598,-823.77405
742634,P,19,4,P,-2050.3293,-1566.7406,-1.3376067,false,4875.0,-231.17143,-103.09634
742661,P,19,1,P,-3538.3423,-1507.1742,1.5316184,false,445067.0,1954.0774,1345.3496
742683,P,13,1,U,-4190.315,32.209892,0.09337431,false,0.533774,6153.972,279.72372
742797,P,13,4,U,2824.4136,1300.448,-0.09227308,false,0.621177,258.28607,-158.9914
742857,P,13,5,U,-143.76744,917.9057,0.119109474,false,0.668223,3190.6785,-326.05664
743073,P,19,2,U,-3507.442,-846.5988,-2.0529366,false,16391.0,-141.92972,1524.1901
743257,P,19,6,U,-2606.0264,2771.9717,-0.054906864,false,230577.0,0.8188405,1582.1865
743484,P,13,6,U,-1117.2667,610.3135,-1.4139938,false,-1.0,-10.0,-10.0
743500,P,19,7,U,-2522.3767,-2164.6318,1.4903861,false,28017.0,2047.1244,-3455.7285
743583,P,19,3,U,-2653.9358,-618.1604,-2.8682714,false,1427.0,1888.5576,16.642492
743618,P,13,3,U,-3293.0398,750.1417,0.0341697,false,-1.0,-10.0,-10.0
743620,P,19,5,U,-3033.4497,-845.945,1.7987438,false,5531.0,60.141598,-823.77405
743645,P,19,4,P,-2050.3293,-1566.7406,-1.3383701,false,5875.0,-231.09505,-103.26743
743663,P,19,1,P,-3538.3423,-1507.1742,0.9379206,false,446067.0,844.4905,2217.0293
743684,P,13,1,U,-4188.777,31.966158,0.09565615,false,1.53399,6153.678,286.01636
743798,P,13,4,U,2892.3662,1122.8177,0.08425057,false,0.274103,528.07086,-155.66656
743861,P,13,5,U,-60.487614,869.0312,0.12820752,false,1.668413,3190.2188,-330.5214
744073,P,19,2,U,-3507.442,-846.5988,-2.0529366,false,17393.0,-141.92972,1524.1901
744291,P,19,6,U,-2599.8416,2784.214,1.2310796,false,231610.0,1492.8501,517.4093
744481,P,13,6,U,-1059.4185,707.5449,-1.3513716,false,-1.0,-10.0,-10.0
744552,P,19,7,U,-2514.729,-2077.7617,1.8523935,false,29051.0,548.94257,-3949.1855
744625,P,19,3,U,-2595.4153,-822.7695,-2.9440253,false,2465.0,1861.1047,-144.6787
744654,P,19,5,U,-3033.4497,-845.94495,1.7987459,false,6563.0,60.141598,-823.77405
744680,P,13,1,U,-4186.4927,28.896765,0.10100812,false,2.534143,6153.4272,291.29065
744694,P,19,1,P,-3538.3423,-1507.1742,0.33297622,false,447091.0,-558.9586,2305.6335
744730,P,13,3,U,-3247.5942,798.32324,0.061220586,false,-1.0,-10.0,-10.0
744798,P,13,4,U,2889.0476,1003.23846,0.584184,false,1.041066,462.87433,-19.679298
744864,P,13,5,U,-197.29276,935.7289,0.09720536,false,2.668576,3190.3535,-329.21237
745100,P,19,2,U,-3507.442,-846.5988,-2.0529366,false,18423.0,-141.92972,1524.1901
745250,P,19,4,P,-2050.3293,-1566.7406,-1.3380891,false,6897.0,-231.12788,-103.194084
745349,P,19,6,U,-2577.7993,2796.198,2.234357,false,232611.0,1193.2253,-986.82196
745479,P,13,6,U,-1053.7467,740.4907,-1.7879432,false,-1.0,-10.0,-10.0
745583,P,19,7,U,-2548.218,-1956.74,2.2062874,false,30083.0,-954.82556,-3844.4714
745610,P,13,3,U,-3168.9092,762.7918,0.04087037,false,-1.0,-10.0,-10.0
745653,P,19,3,U,-2543.901,-837.38763,-3.0309825,false,3493.0,1866.5227,-15.42075
745657,P,19,5,U,-3033.4497,-845.945,1.7987505,false,7563.0,60.141598,-823.77405
745659,P,19,4,P,-2050.3293,-1566.7406,-1.3385993,false,7907.0,-231.07957,-103.30233
745683,P,13,1,U,-4187.4766,35.475475,0.08859508,false,3.534287,6152.5273,309.6365
745690,P,19,1,P,-3538.3423,-1507.1742,-0.26750007,false,448091.0,-1762.4681,1588.1083
745807,P,13,4,U,2876.2087,859.5514,0.8089238,false,2.041786,557.76074,-29.42431
745854,P,13,5,U,-197.57312,887.7971,0.08453015,false,3.669277,3189.4072,-338.24173
746092,P,19,2,U,-3567.2056,-913.15643,-2.041331,false,19425.0,-191.92975,1594.19
746326,P,19,6,U,-2576.1047,2796.5444,-2.827038,false,233642.0,-512.2334,-1458.7448
746480,P,13,6,U,-1052.3872,400.9049,-2.035751,false,-1.0,-10.0,-10.0
746570,P,19,7,U,-2730.009,-1821.7396,2.3731422,false,31083.0,-1876.4431,-3545.6267
746621,P,13,3,U,-3213.3645,777.0797,0.029343007,false,-1.0,-10.0,-10.0
746670,P,19,5,U,-3033.4497,-845.94495,1.7987534,false,8595.0,60.141598,-823.77405
746680,P,19,3,U,-2560.7537,-898.1768,2.6964414,false,4497.0,1633.834,885.53955
746681,P,13,1,U,-4188.0776,38.614555,0.084298246,false,-1.0,-10.0,-10.0
746690,P,19,1,P,-3538.3423,-1507.1742,-0.88892585,false,449099.0,-2356.7202,272.49966
746785,P,19,4,P,-2050.3293,-1566.7406,-1.3384347,false,8929.0,-231.1026,-103.25091
746795,P,13,4,U,2798.5535,720.6942,0.57466006,true,-1.0,-10.0,-10.0
746851,P,13,5,U,-203.16801,898.22107,0.06620883,false,-1.0,-10.0,-10.0
747123,P,19,2,U,-3567.2056,-913.15643,-2.0413342,false,20455.0,-191.92975,1594.19
747320,P,19,6,U,-2598.6357,2791.513,-1.7300999,false,234642.0,-1570.1301,-211.61874
747484,P,13,6,U,-1105.0548,532.4533,-1.5337309,false,-1.0,-10.0,-10.0
747585,P,19,7,U,-2782.172,-1809.213,2.0967839,false,32115.0,-373.1037,-4012.0278
747681,P,13,3,U,-3187.2783,764.68,-0.001365867,false,-1.0,-10.0,-10.0
747682,P,13,1,U,-4185.2563,31.26631,0.09558322,false,-1.0,-10.0,-10.0
747704,P,19,5,U,-3033.4497,-845.94495,1.7987552,false,9595.0,60.141598,-823.77405
747724,P,19,1,P,-3538.3423,-1507.1742,-1.4922585,false,450123.0,-2091.5913,-1119.6604
747790,P,19,3,U,-2639.9902,-866.89246,2.0767858,false,5563.0,862.58044,1608.5303
747831,P,13,4,U,2798.5535,720.6942,0.57466006,true,-1.0,-10.0,-10.0
747857,P,13,5,U,-171.49715,1049.0826,-0.08386572,false,-1.0,-10.0,-10.0
748018,P,19,4,P,-2050.3293,-1566.7406,-1.3384129,false,9939.0,-231.11246,-103.22892
748133,P,19,2,U,-3656.6096,-870.0214,2.9649217,false,21457.0,-1344.1053,881.7616
748330,P,19,6,U,-2566.996,2771.8394,-1.5902623,false,235642.0,-1701.8894,24.90856
748480,P,13,6,U,-1133.3237,673.08594,-1.1155673,false,-1.0,-10.0,-10.0
748615,P,13,3,U,-3134.4355,764.6004,0.013912761,false,-1.0,-10.0,-10.0
748630,P,19,7,U,-2892.5369,-1522.8663,1.7147777,false,33115.0,653.1897,-3948.8826
748682,P,13,1,U,-4185.851,32.017776,0.094087526,false,-1.0,-10.0,-10.0
748716,P,19,5,U,-3033.4497,-845.945,1.7987599,false,10627.0,60.141598,-823.77405
748723,P,19,1,P,-3538.3423,-1507.1742,-2.1138082,false,451131.0,-1053.308,-2125.78
748770,P,19,3,U,-2694.7688,-733.0024,1.9665588,false,6625.0,503.34946,1686.1321
748804,P,13,4,U,2798.5535,720.6942,0.57466006,true,-1.0,-10.0,-10.0
748820,P,19,4,P,-2050.3293,-1566.7406,-1.3388461,false,10961.0,-231.06866,-103.326866
748860,P,13,5,U,-9.872545,1113.8569,-0.29197514,false,-1.0,-10.0,-10.0
749239,P,19,2,U,-3604.352,-738.2753,-2.017406,false,22523.0,455.15594,1546.5912
749366,P,19,6,U,-2577.3247,2685.8474,-1.6551034,false,236707.0,-1863.344,-112.41773
749487,P,13,6,U,-1056.2031,674.6613,-0.7486509,false,-1.0,-10.0,-10.0
749612,P,13,3,U,-3259.1077,772.9294,0.03826185,false,-1.0,-10.0,-10.0
749639,P,19,7,U,-2903.3232,-1371.9021,1.6629956,false,34147.0,784.6051,-3893.7678
749690,P,13,1,U,-4186.063,32.591137,0.09150201,false,-1.0,-10.0,-10.0
749712,P,19,5,U,-3033.4497,-845.94495,1.7987611,false,11627.0,60.141598,-823.77405
749727,P,19,4,P,-2050.3293,-1566.7406,-1.338756,false,11971.0,-231.07971,-103.302216
749753,P,19,1,P,-3538.3423,-1507.1742,-2.7331097,false,452155.0,370.98837,-2343.2395
749801,P,13,4,U,2591.845,638.41675,0.41258907,true,-1.0,-10.0,-10.0
749807,P,19,3,U,-2834.1218,-548.9304,1.9566442,false,7629.0,165.64359,1725.5114
749852,P,13,5,U,-0.25907683,1254.2343,-0.2834643,false,-1.0,-10.0,-10.0
750205,P,19,2,U,-3637.9102,-745.36884,-1.5738621,false,23523.0,1091.1654,1152.3563
750401,P,19,6,U,-2602.9102,2538.3296,-1.573615,false,237707.0,-2006.2222,43.999516
750480,P,13,6,U,-934.1444,821.0731,-0.29770857,false,-1.0,-10.0,-10.0
750616,P,13,3,U,-3280.1821,757.71875,0.06921929,false,-1.0,-10.0,-10.0
750669,P,19,7,U,-2967.6099,-1243.089,1.6378593,false,35181.0,640.1281,-3895.078
750683,P,13,1,U,-4185.7744,29.643442,0.0955148,false,-1.0,-10.0,-10.0
750725,P,19,4,P,-2050.3293,-1566.7406,-1.338804,false,12971.0,-231.0754,-103.312
750733,P,19,5,U,-3033.4497,-845.94495,1.7987639,false,12627.0,60.141598,-823.77405
750754,P,19,1,P,-3538.3423,-1507.1742,2.933089,false,453155.0,1640.782,-1713.5447
750800,P,13,4,U,2293.6987,435.20145,0.24446999,true,-1.0,-10.0,-10.0
750821,P,19,3,U,-2945.0093,-398.1068,1.7588477,false,8657.0,-331.22467,1727.787
750865,P,13,5,U,126.4655,1309.2354,-0.22186428,false,-1.0,-10.0,-10.0
751240,P,19,2,U,-3663.8955,-787.6363,-1.236788,false,24555.0,1401.618,676.2662
751415,P,19,6,U,-2553.8516,2422.6523,-1.3323036,false,238741.0,-2068.6248,428.34756
751483,P,13,6,U,-778.64935,763.9831,-0.06699543,false,-1.0,-10.0,-10.0
751613,P,13,3,U,-3193.5918,832.21173,0.050236817,false,-1.0,-10.0,-10.0
751683,P,13,1,U,-4185.354,28.046206,0.097501785,false,-1.0,-10.0,-10.0
751684,P,19,7,U,-2965.434,-1236.4788,-3.0039685,false,36212.0,-3434.8054,-1937.0253
751735,P,19,4,P,-2050.3293,-1566.7406,-1.3387929,false,13993.0,-231.07497,-103.31294
751739,P,19,5,U,-3033.4497,-845.94495,1.7987704,false,13659.0,60.141598,-823.77405
751761,P,19,1,P,-3538.3423,-1507.1742,2.3089535,false,454162.0,2334.9587,-419.96487
751798,P,13,4,U,2261.235,467.66522,0.21404181,true,-1.0,-10.0,-10.0
751851,P,13,5,U,96.40795,1455.7876,-0.31198472,false,0.341755,3549.422,-169.50026
751855,P,19,3,U,-2999.495,-146.02652,1.863643,false,9723.0,-283.15085,1800.2721
752248,P,19,2,U,-3632.7642,-801.52844,-0.27329227,false,25555.0,1274.501,-827.92615
752433,P,19,6,U,-2464.816,2385.1008,-1.5685672,false,239772.0,-2154.0964,-74.83748
752482,P,13,6,U,-541.4517,810.2127,0.082034595,false,-1.0,-10.0,-10.0
752613,P,13,3,U,-3175.2183,847.76953,-2.1870201E-4,false,-1.0,-10.0,-10.0
752704,P,13,1,U,-4187.512,33.03139,0.09229916,false,-1.0,-10.0,-10.0
752749,P,19,5,U,-3033.4497,-845.94495,1.7987753,false,14659.0,60.141598,-823.77405
752761,P,19,1,P,-3538.3423,-1507.1742,1.7040321,false,455162.0,2157.3826,986.9655
752765,P,19,7,U,-2990.1787,-1278.9966,-1.6115729,false,37213.0,-1869.8647,3513.4607
752833,P,13,4,U,2249.439,510.55783,0.15933146,true,-1.0,-10.0,-10.0
752855,P,13,5,U,271.40402,1494.6603,-0.109984145,false,0.142535,2703.1013,-782.87933
752970,P,19,3,U,-3147.1401,46.85462,1.6168773,false,10794.0,-712.17206,1732.8606
753259,P,19,2,U,-3734.5962,-934.8436,-0.25523388,false,26585.0,1114.5011,-807.92633
753259,P,19,4,P,-2050.3293,-1566.7406,-1.3384718,false,15003.0,-231.10931,-103.236115
753426,P,19,6,U,-2466.2805,2386.7341,-2.3410652,false,240772.0,-1487.1252,-1560.3969
753480,P,13,6,U,-301.1608,863.748,0.13484365,false,0.131342,2855.1172,-728.3621
753620,P,13,3,U,-3175.2183,847.76953,-2.2668904E-4,false,-1.0,-10.0,-10.0
753681,P,13,1,U,-4187.1895,31.015886,0.09358403,false,-1.0,-10.0,-10.0
753756,P,19,4,P,-2050.3293,-1566.7406,-1.3380917,false,16025.0,-231.14848,-103.14844
753782,P,19,5,U,-3033.4497,-845.94495,1.7987782,false,15691.0,60.141598,-823.77405
753786,P,19,1,P,-3538.3423,-1507.1742,1.1032648,false,456186.0,1213.1063,2038.8167
753809,P,19,7,U,-3028.2515,-1317.0624,-0.0060112406,false,38311.0,2313.104,3231.3333
753813,P,13,4,U,2297.5742,754.83417,0.2217563,true,-1.0,-10.0,-10.0
753868,P,13,5,U,468.87094,1373.7501,-0.15202051,false,0.143267,2729.5881,-921.5487
753997,P,19,3,U,-3195.9119,225.36331,1.9454228,false,11822.0,-299.8381,1925.6346
754256,P,19,2,U,-3734.5962,-934.84393,-0.255234,false,27585.0,1114.5011,-807.92633
754460,P,19,6,U,-2469.6536,2385.3223,-2.547086,false,241772.0,-1151.9901,-1823.4043
754494,P,13,6,U,-95.93842,838.5261,-0.16047865,false,0.132007,3166.4797,-158.09909
754612,P,13,3,U,-3189.535,796.17145,0.033015843,false,-1.0,-10.0,-10.0
754682,P,13,1,U,-4187.5586,34.225388,0.0917753,false,-1.0,-10.0,-10.0
754781,P,19,5,U,-3033.4497,-845.94495,1.7987807,false,16691.0,60.141598,-823.77405
754785,P,19,1,P,-3538.3423,-1507.1742,0.49997008,false,457186.0,-156.79465,2367.2373
754788,P,19,4,P,-2050.3293,-1566.7406,-1.3377427,false,17035.0,-231.18398,-103.06898
754805,P,19,7,U,-3024.1528,-1322.7612,0.16918,false,39312.0,2763.343,2855.3604
754851,P,13,4,U,2507.4702,911.0486,0.13016143,false,-1.0,-10.0,-10.0
754854,P,13,5,U,689.4116,1160.2825,-0.3565588,false,0.143957,3394.6565,-36.94223
755076,P,19,3,U,-2692.9492,-199.11542,2.0153277,false,12826.0,-529.5469,2056.2139
755256,P,19,2,U,-3734.5962,-934.84393,-0.255234,false,28587.0,1114.5011,-807.92633
755461,P,19,6,U,-2461.6353,2390.4036,-2.074398,false,242772.0,-1855.5553,-1082.5303
755483,P,13,6,U,-53.677986,895.45386,-0.014680214,false,0.132719,3147.0186,-507.94946
755612,P,13,3,U,-3196.696,861.31604,0.017288933,false,-1.0,-10.0,-10.0
755685,P,13,1,U,-4185.459,29.195034,0.09776391,false,0.342371,5934.62,-203.60072
755785,P,19,5,U,-2908.0261,-814.965,1.8103645,false,17691.0,10.141537,-753.7741
755785,P,19,1,P,-3538.3423,-1507.1742,-0.12779711,false,458194.0,-1505.8319,1833.268
755791,P,19,4,P,-2050.3293,-1566.7406,-1.3376926,false,18035.0,-231.18915,-103.05745
755798,P,13,4,U,2357.4,961.8721,0.49152505,false,-1.0,-10.0,-10.0
755817,P,19,7,U,-3021.983,-1798.8937,0.18158439,false,40344.0,2772.277,2846.686
755859,P,13,5,U,1030.9465,1021.5538,-0.24900222,false,0.344574,2787.3586,-207.49525
756034,P,19,3,U,-2581.7644,-107.328285,2.1683683,false,13887.0,-39.519295,2216.5828
756287,P,19,2,U,-3734.5962,-934.84393,-0.255234,false,29617.0,1114.5011,-807.92633
756459,P,19,6,U,-2462.3906,2389.2712,-1.6196816,false,243804.0,-2144.5457,-126.69297
756482,P,13,6,U,4.217624,811.48145,-0.0060370713,false,0.133434,3681.3054,-326.99033
756616,P,13,3,U,-3248.1553,802.2301,0.008331577,false,-1.0,-10.0,-10.0
756692,P,13,1,U,-4185.1665,32.031673,0.09511096,false,0.542861,5903.869,-205.11406
756797,P,19,4,P,-2050.3293,-1566.7406,-1.3376395,false,19057.0,-231.19736,-103.039024
756798,P,13,4,U,2199.2703,1048.1237,0.188182,false,-1.0,-10.0,-10.0
756812,P,19,5,U,-2908.0261,-814.965,1.8103683,false,18723.0,10.141537,-753.7741
756819,P,19,1,P,-3538.3423,-1507.1742,-0.7270186,false,459218.0,-2278.203,661.963
756853,P,13,5,U,1378.6869,1055.008,-0.43334883,false,1.344735,2585.488,109.89007
756861,P,19,7,U,-3026.897,-1798.8958,0.18083851,false,41344.0,2775.049,2843.9844
757102,P,19,3,U,-3141.2676,823.8645,2.9457917,false,14953.0,1513.6492,1649.5237
757285,P,19,2,U,-3734.5962,-934.84393,-0.255234,false,30619.0,1114.5011,-807.92633
757483,P,13,6,U,117.245056,844.9612,-0.09433016,false,0.134278,3084.4028,37.020294
757488,P,19,6,P,-2462.302,2387.9336,-1.5633413,false,244804.0,-2148.43,-8.546924
757614,P,13,3,U,-3160.8508,811.0117,8.900049E-4,false,-1.0,-10.0,-10.0
757681,P,13,1,U,-4186.2393,35.900066,0.09045012,false,0.510219,5948.6772,-234.96632
757800,P,13,4,U,2103.3708,1109.0775,0.08136554,false,-1.0,-10.0,-10.0
757816,P,19,5,U,-2908.0261,-814.965,0.08376636,false,19723.0,749.8139,77.83171
757824,P,19,1,P,-3538.3423,-1507.1742,-1.3208421,false,460218.0,-2260.0037,-721.65643
757826,P,19,4,P,-2050.3293,-1566.7406,-1.338218,false,20067.0,-231.13759,-103.17311
757856,P,13,5,U,1612.5906,948.4972,-0.30455503,false,2.344912,2367.5442,-203.02788
757923,P,19,7,U,-3027.692,-1820.2091,0.18494025,false,42409.0,2773.9763,2845.0303
758124,P,19,3,U,-3146.1636,807.8299,-1.5946269,false,15953.0,1311.885,-1799.8535
758320,P,19,2,U,-3834.4536,-990.7658,-0.29734182,false,31649.0,954.5011,-827.9263
758482,P,13,6,U,268.7225,898.3198,-0.35030589,false,0.168259,3356.2664,1122.8693
758492,P,19,6,P,-2462.302,2387.9336,-1.5529122,false,245804.0,-2148.3848,16.26939
758616,P,13,3,U,-3264.5461,759.7609,0.04617206,false,-1.0,-10.0,-10.0
758680,P,13,1,U,-4185.372,33.74029,0.09566054,false,1.510374,5948.919,-228.81226
758802,P,13,4,U,2027.2402,1120.4341,0.12855221,false,-1.0,-10.0,-10.0
758819,P,19,1,P,-3538.3423,-1507.1742,-1.9383327,false,461225.0,-1415.9023,-1903.5818
758856,P,13,5,U,1630.1952,1035.6704,-0.37373087,false,3.345076,2174.7576,-24.953022
758896,P,19,7,U,-3031.5444,-1824.2152,0.23135829,false,43409.0,2901.6912,2710.47
758948,P,19,5,U,-2851.2544,-815.27844,0.5840938,false,20789.0,747.4466,-64.95486
759048,P,19,4,P,-2050.3293,-1566.7406,-1.3382875,false,21089.0,-231.13214,-103.185425
759173,P,19,3,U,-3136.2756,810.9535,0.034862086,false,16985.0,-1901.1272,-1167.1342
759316,P,19,2,U,-3834.4536,-990.7658,-0.29734182,false,32649.0,954.5011,-827.9263
759487,P,13,6,U,271.163,877.10297,-0.79672205,false,0.16896,1929.4725,1455.5941
759511,P,19,6,P,-2462.302,2387.9336,-1.5260255,false,246835.0,-2147.2393,72.004555
759620,P,13,3,U,-3317.2632,720.94507,0.09529955,false,-1.0,-10.0,-10.0
759684,P,13,1,U,-4183.3667,33.73203,0.10016603,false,0.61144197,6002.7544,-162.773
759799,P,13,4,U,2006.9022,1102.5546,0.14577198,false,-1.0,-10.0,-10.0
759816,P,19,1,P,-3538.3423,-1507.1742,-2.5546412,false,462225.0,-72.73829,-2371.31
759851,P,19,4,P,-2050.3293,-1566.7406,-1.3378896,false,22099.0,-231.17377,-103.09218
759853,P,13,5,U,1792.267,992.4642,-0.40822846,false,-1.0,-10.0,-10.0
759896,P,19,7,U,-3038.0593,-1808.4729,1.205319,false,44409.0,3950.2317,-169.79019
759936,P,19,5,U,-2826.3167,-797.02277,1.7637888,false,166.0,359.6261,133.93776
760299,P,19,3,U,-3144.6748,813.9035,0.029664516,false,17990.0,-1912.6853,-1204.7832
760320,P,19,2,U,-3834.4536,-990.7658,-0.91692024,false,33651.0,1260.2535,-91.07808
760483,P,13,6,U,241.91104,761.9079,-0.06452465,false,0.169674,3999.4456,-134.78183
760502,P,19,6,P,-2462.302,2387.9336,-1.5070264,false,247835.0,-2145.3293,115.676216
760616,P,13,3,U,-3204.704,833.6623,0.06347023,false,-1.0,-10.0,-10.0
760682,P,13,1,U,-4182.5947,30.068047,0.10416308,false,1.611608,6002.9614,-154.8657
760805,P,13,4,U,1920.4987,1096.8708,0.08220085,false,-1.0,-10.0,-10.0
760849,P,19,1,P,-3538.3423,-1507.1742,3.1250854,false,463249.0,1299.57,-1984.823
760877,P,13,5,U,1842.9391,975.86566,-0.06454915,false,-1.0,-10.0,-10.0
760877,P,19,4,P,-2050.3293,-1566.7406,-1.338264,false,23121.0,-231.13617,-103.176544
760932,P,19,5,U,-2806.1174,-752.7963,1.7124139,false,1199.0,306.9866,200.24455
760938,P,19,7,U,-3044.8232,-1807.9835,1.6242454,false,45442.0,3681.2922,-1403.1521
761189,P,19,3,U,-3140.6736,824.71857,-1.0972579,false,19018.0,68.42327,-2286.561
761412,P,19,2,U,-3834.4536,-990.7658,-0.9165823,false,34681.0,1260.2627,-90.959366
761482,P,13,6,U,305.20966,704.40295,0.20689495,false,0.137053,3613.5254,-340.25137
761503,P,19,6,P,-2462.302,2387.9336,-1.5080992,false,248835.0,-2145.4473,113.46703
761614,P,13,3,U,-3185.3777,801.19635,0.027043026,false,-1.0,-10.0,-10.0
761686,P,13,1,U,-4181.5376,32.12475,0.09849583,false,0.179602,5889.288,-212.93712
761800,P,13,4,U,1931.0145,1092.5931,0.070951894,false,-1.0,-10.0,-10.0
761848,P,19,1,P,-3538.3423,-1507.1742,2.5225465,false,464249.0,2200.926,-885.62225
761854,P,13,5,U,1911.8136,748.18414,-0.0145877,false,-1.0,-10.0,-10.0
761854,P,19,4,P,-2050.3293,-1566.7406,-1.3384144,false,24121.0,-231.12367,-103.20464
761942,P,19,7,U,-3084.636,-1792.5846,2.569259,false,46474.0,1187.7671,-3730.5552
762002,P,19,5,U,-2765.635,-652.9423,1.1819763,false,2199.0,234.72392,214.09389
762196,P,19,3,U,-2961.7703,711.64905,-1.6729226,false,20050.0,1293.3589,-2032.2897
762353,P,19,2,U,-3748.0356,-1034.0684,0.3184842,false,35683.0,274.45816,-1184.9757
762483,P,13,6,U,92.42292,658.2808,0.1652227,false,0.80406,4324.2607,-857.20654
762502,P,19,6,P,-2462.302,2387.9336,-1.5076832,false,249835.0,-2145.3997,114.37089
762637,P,13,3,U,-3205.9988,849.8185,9.2465803E-4,false,-1.0,-10.0,-10.0
762684,P,13,1,U,-4181.701,34.27499,0.093783915,false,1.179791,5889.6406,-202.92952
762860,P,19,1,P,-3538.3423,-1507.1742,1.9015989,false,465256.0,2301.1907,576.9978
762876,P,13,5,U,2053.771,731.2528,0.55947393,false,-1.0,-10.0,-10.0
762894,P,13,4,U,1789.0188,1088.5615,0.4072203,false,-1.0,-10.0,-10.0
